business_id,name,address,city,state,postal_code,stars,review_count
D4D4VkCjUmggqSs60d8jBg,Racks For Cars,5605 99 Street NW,Edmonton,AB,T6E 3N8,2.0,7
Yr4uDG60AYUOIAK5Kd3N5g,Grocery Outlet Bargain Market,1130 Chester Pike,Sharon Hill,PA,19079,4.0,17
SVPAteGhZin0OaQY4Qrkuw,N-41 Bingo,14226 N Nebraska Ave,Tampa,FL,33613,3.5,10
d0QTTDE7cZnUKj2S7q-2tw,Club 21Twenty,2120 Rte 73,Pennsauken,NJ,08110,2.0,14
jrvTLSMVZrEQt6zBLEb53g,Ability Center,"4720 N La Cholla Blvd, Ste 150",Tucson,AZ,85705,5.0,5
LwVhbEy_SHse2G_P2JXMyg,Mo' Bettahs Hawaiian Style Food,3223 E Louise Dr,Meridian,ID,83642,4.0,109
V85fGg0cb0B4gWEWWgKaGQ,Canal Square,359 N West St,Indianapolis,IN,46202,2.5,16
EK4lynYPnlI_dqvWDVaOfw,Little Caesar's Pizza,4922 S Emerson Ave,Indianapolis,IN,46203,3.0,7
tk2DMG4iOV0d5naOknao1w,"Lang Kenneth, DDS MSD","4101 Caughlin Sq, Ste 1",Reno,NV,89519,4.0,8
o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,8600 N 56th St,Tampa,FL,33617,4.0,106
rA3FuRmykw0jgnouUBLIEg,Mark Rossmiller - State Farm Insurance Agent,"10611 Big Bend Rd, Ste 302",Riverview,FL,33579,3.0,10
K8b2MQ5Az59-nzvqUfjJEQ,The Farm and Fisherman,1120 Pine St,Philadelphia,PA,19107,4.0,234
D_sIoGDRaLJv0DAIc46MMA,Ruby Slipper Cafe,2700 Metairie Rd,Metairie,LA,70001,4.5,347
UKA2eeAZmO4ACB2J0kFISw,Panda Express,5140 Kietzke Lane Suite E,Reno,NV,89509,2.5,86
k99AF2JQUj8rbpBR-33lGA,Cabana Boy Pool Works,9265 N Spotted Corn Pl,Tucson,AZ,85742,2.5,8
cxupofYLq46bxBHpKyFwsQ,Wyndham New Orleans - French Quarter,124 Royal Street,New Orleans,LA,70130,3.0,266
75kwe-FBQpXHKhulPd_hQg,AT&T Store,"3443 W 86th St, Ste A",Indianapolis,IN,46268,3.5,13
We57TJLl3BEo2gII0TWVQA,"Dodd William A, DMD",1608 Walnut St,Philadelphia,PA,19103,3.5,16
NKfJxQ5JkmuQTBm-9gTNsw,Shallow Point Charters,3213 W Oakellar Ave,Tampa,FL,33611,3.5,9
8zIuVpglA4v4EM9iQ36vXQ,Blair's Air Conditioning & Heating,"12601 Automobile Blvd, Ste A",Clearwater,FL,33762,3.5,8
U5E2NL4Z4xVLioRlIJ3-ow,Shindigs and Celebrations,"4004 Hillsboro Pike, Ste 180",Nashville,TN,37215,4.0,24
00Vn4VUTWl71_cFPziRQNQ,Crab & Claw,7801 Ogontz Ave,Philadelphia,PA,19150,3.0,65
MNxEa6Ujc6eaSziMiKUCgQ,Clothes Mentor,34888 US Hwy 19,Palm Harbor,FL,34684,3.0,32
Uuzewy2CLg_XCekRhA0PIg,The Comedy Bar,"100 Broadway, Fl 2",Nashville,TN,37201,4.5,6
DDwsWweXriUspCkVba_rNQ,Orangetheory Fitness Reno,"8056 South Virginia St, Ste 1",Reno,NV,89511,5.0,69
IoHOUGETebGrG3oDGSoAdg,Dunkin',300 Egg Harbor Rd,Sewell,NJ,08080,2.0,14
0fYRCLVFWte0uo-1W7gJGQ,Hōru Sushi Kitchen,5055 Broadway Pl,Nashville,TN,37203,5.0,8
zBHAoHU-SD7wECkKpTGImg,First Watch,3691 Tampa Rd,Oldsmar,FL,34677,4.0,93
0sEQcUD5WEdwBJBXavafHA,Pina's Pizzaria,215 E Butler Ave,Chalfont,PA,18914,4.0,26
LNp5IIV_EP6pFBgqd1lBHg,Have a Ball,"3959 Welsh Rd, Ste 203",Willow Grove,PA,19090,4.5,6
oY5LFo6Yxxf32ePna6mEUQ,Chung Dam Spa & Fitness,41 E Cheltenham Ave,Cheltenham,PA,19012,3.5,102
Z5C4q4mouUojigDmCRuG8w,Taste of China,989 N US 31,Whiteland,IN,46184,4.0,21
PsHzOS-Jao5CpRl5LKfvIg,Fair Wheel Bikes,1110 E 6th St,Tucson,AZ,85719,4.0,90
-p2yF1QnXC_S0VFKipSjnA,America's Best Contacts & Eyeglasses,"957 Haddonfield Rd, Ste I",Cherry Hill,NJ,08002,3.5,8
zK2mxCWqqmjvtElDGEnkOw,Walgreens,5432 Little Rd,New Port Richey,FL,34655,4.0,5
kgywEv9dQHcvEAu741y3RQ,New Bamboo Garden,421 Hurffville-Crosskeys Rd,Sewell,NJ,08080,4.0,34
WT4XIJbg_KrZ2zjt-rQg5g,16-Bit Bar+Arcade,"1102 Grundy St, Ste B",Nashville,TN,37203,4.0,24
IOoMVFukEq3Ta9Mu7SJFbA,Bluebird Roofing,"2176 N Mt Juliet Rd 203, Ste 203",Mt. Juliet,TN,37122,5.0,10
gu9H6XoryCn07BfPsSdeSw,The Sweet Taco,781 W Sproul Rd,Springfield,PA,19064,3.0,153
cYyaz3HXMwpvq12Jkve6dA,Dental Solutions of Voorhees,"2 Sheppard Rd, Ste 100",Voorhees,NJ,08043,2.0,10
hVtf-INUErE8e_wS-Imdcw,Great Expressions Dental Centers Cross Creek,10924 Cross Creek Blvd,Tampa,FL,33647,3.5,9
hXBeTdtREKEMT2FMmzRPhQ,Steak & Pasta House,38 E 2nd St,Reno,NV,89501,4.0,59
N9Fv0Kqq_6NFgJL0jqpIZQ,Jefferson Electric,2114 E Washington St,Indianapolis,IN,46201,5.0,7
LktIfbmd3k0kDiWibGw7DQ,Stacked Pickle - 96th Street,4705 E 96th St,Indianapolis,IN,46240,3.0,67
Qfd6yFI9o_N6ZaDvg8yB3A,Sycamore Salon- The Organic Option,9 Sycamore St,Newtown,PA,18940,4.5,7
r9j3Ri3D2lqD2ToA49qmzg,Tarahumara,2818 Cherokee St,Saint Louis,MO,63118,4.5,24
bQKqeYwaHNal7JFAXzCMFg,Super Gyros,766 Carlyle Ave,Belleville,IL,62221,4.5,79
owcK-gN5c0JXH3X8cBj5YQ,Peach Properties,"44 E Broadway Blvd, Ste 300",Tucson,AZ,85701,2.0,20
c6EVSB0qWsGDdNdYcwScgA,Carpinteria 76,5085 Carpinteria Ave,Carpinteria,CA,93013,2.0,12
OrLrJTZwJWg2hm5M0tUzNQ,Giant,1540 Cowpath Rd,Hatfield,PA,19440,3.0,14
sNDXKUS14_xXdD0fJdw23g,Jimmy John's,"6260 Intech Commons Rd, Ste C",Indianapolis,IN,46278,3.5,14
VMP8ZOPttLR0OPIZOTKJqw,Weed Man,"981 S Bolmar St, Ste F",West Chester,PA,19382,2.0,21
VH89d92C3wsqetn2Bze1wA,Erker's Kirkwood,124 W Jefferson Ave,Saint Louis,MO,63122,2.5,6
J1J3Ciq7eRlRjo0hvJvA9w,Stonegate Apartments,"1424 Stoney Meadows Dr, Ste D",Manchester,MO,63088,2.5,8
s55Hw6gHhQzZctinFhPu-g,Urban Eatery,3400 Lancaster Ave,Philadelphia,PA,19104,2.0,9
pAgtmlIGqFYaWdBoCUeitw,Holiday Inn Nashville-Vanderbilt,2613 West End Ave,Nashville,TN,37203,3.5,105
MHs3YnWPruw8iss1oZkYvg,Lenox Village Town Center,"6900 Village Dr, Ste 26",Nashville,TN,37211,4.0,11
pMK3BNK9Mk0jopvoVACwbA,Dunkin',909 Church Rd,Cherry Hill,NJ,08002,3.5,11
ksYIjXG5NPN5xtzJPu2uNg,Senora's Authentic Mexican Cuisine,505 E Gay St,West Chester,PA,19380,4.0,24
F3dxQiOwN55rSLw-BNSq6A,Sweet Alley,955 Embarcadero Del Mar,Goleta,CA,93117,4.0,51
Qq2e3h26GT7C4fodEzv_Kw,Lizard Thicket Boutique,2124 Hillsboro Dr,Nashville,TN,37215,4.0,7
JeoIxdzt5E3QXT1KHXR2oA,JB'S Island Cafe,432 Poinsettia Ave,Clearwater,FL,33767,4.0,37
rqEvag7zZ5V9rzRqTLPbQw,Hairs To You,333 Montgomery Ave,Bala Cynwyd,PA,19004,4.0,39
xvdsyHdYsEbm_Cqs0BgdEw,DoubleTree Suites by Hilton Hotel Nashville Airport,2424 Atrium Way,Nashville,TN,37214,3.0,64
iyW-OrFw2YnRxsoeQ36skg,The Larder,"800 N Easton Rd, Ste 4",Doylestown,PA,18901,4.5,7
vySR6o-5WaiIrQHeRCnhvQ,Alexander's Restaurant & Lounge,7730 Bonhomme Ave,Saint Louis,MO,63105,2.5,7
WCrj-Jvl_3Cu-9qw-TWZ4Q,Dillard's,8161 Citrus Park Town Ctr Blvd,Tampa,FL,33625,2.5,12
zVRn1ZVNSg96_v4kjjHecQ,COIT Cleaning and Restoration of South Jersey Philadephia,609 Grace St,Somerdale,NJ,08083,3.0,24
tjcv_mj-KztE4g6AdJmBoQ,Oil Can Henry's,2315 Apple St,Boise,ID,83706,3.5,6
S_wMWzmwku8Z4s7ftaqsQA,Tampa Garden Club,2629 Bayshore Blvd,Tampa,FL,33629,3.0,8
t03mAErURyb_wsZuy7lo5Q,St. Philip’s Plaza,4280 N Campbell Ave,Tucson,AZ,85718,4.5,19
mjfCi5RzOab2i3oIS7MqnA,Casa Honduras,5704 Crowder Blvd,New Orleans,LA,70127,3.0,16
Fbq_tc6W5uNmQNrInXpd5w,6 North Cafe,14438 Clayton Rd,Ballwin,MO,63011,4.0,91
OjKeM6P5qRnKjX2uc9rmVw,Freedom Massage,8 Mystic Ln,Malvern,PA,19355,5.0,37
IKYc5nBaiGiwdtHGTpeAAw,Great Clips,16017 Tampa Palms Blvd W,Tampa,FL,33647,3.5,8
wDwK7Im_rXO5nVeQn4lc3g,Hot Stuff Spicy Chicken and Fish,"1309 Bell Rd, Ste 218",Antioch,TN,37013,3.5,129
chiCJxgwtLRxG1VO_H9kxg,Skin & Beyond Day Spa,"1226 Lakeview Dr, Ste A",Franklin,TN,37067,1.5,9
62WbXvYPMcfv439owOG46A,Waterside At Castleton,8380 Whipporwill Dr,Indianapolis,IN,46256,1.0,8
UUOOjXAyk7dBpwTtKCnwyg,Casita Taqueria,2706 4th St N,Saint Petersburg,FL,33704,4.5,103
OZK2JhyPVY1g8vlzOQVxfw,Spotlight Home Inspection,,Perkiomenville,PA,18074,4.0,15
x6kJFqKHkqtQdmZH3B0GSA,Whitt's Barbecue - Hermitage,4610 Andrew Jackson Blvd,Hermitage,TN,37076,4.0,9
76x9L8ZBoF4skcNP8wx4nw,Hirois Ocean Grill,"27001 US 19 N, Suite 1071",Clearwater,FL,33761,4.0,6
R4DywgQo3iO-mFVTgotCog,Dollar Tree,7657 Hwy 70 S,Nashville,TN,37221,3.5,7
ZLW8u1n776S7maN4KhN6jg,Riffs Cafe at Highland Ridge,"555 Marriott Dr, Ste 105",Nashville,TN,37214,4.0,18
cpjv8YS2DMNIRK6C2MWmIg,RaceTrac,2854 Gulf To Bay Blvd,Clearwater,FL,33759,3.5,8
agTcS5LYZJe4gNiXK6nNkw,Buca D’Oro ,711 Locust St,Philadelphia,PA,19106,4.0,5
Xsvi9wYhD7u5XrK2EKDd8w,Five Star Pizza,10926 N 56th St,Tampa,FL,33617,4.0,95
z3MQ4dmYICABaayF66NV3A,Quiznos,"2905 Northtowne Ln, Ste 120",Reno,NV,89512,3.5,32
Uq1o6DXKALmjdElXp4mEtQ,Capricho’s,"4810 E Busch Blvd, Ste F",Tampa,FL,33617,5.0,8
tcpIOoFvU8-YaVFlhxZREQ,Sun Tan City,"3046 Columbia Ave, Ste 116",Franklin,TN,37064,2.5,7
JeUjHKoc15dZCP7vbTBMGA,Masterpiece Watch Restoration,4243 W Kennedy Blvd,Tampa,FL,33609,4.5,8
ojhcJkTSoCEPEA3QpUTZOw,Surgi's Heating & Air Conditioning,1212 27th St,Kenner,LA,70062,4.0,5
yarEymPVKITeqOEAz81Gug,JB Custom Tailoring,605 Dusk Ct,Nashville,TN,37221,5.0,21
pWjmAlp1n19QolXGTOUh3g,Academy Sports + Outdoors,549 Pleasant Grove Rd,Mt. Juliet,TN,37122,3.5,21
UGdSvv05fDXU6yvWPddIMQ,Aptive Environmental,10747 Indian Head Industrial Blvd,St. Louis,MO,63132,2.5,51
l1gRtJfoYe4LDFeKM9kWkQ,A Stone's Throw,36 E Main St,Brownsburg,IN,46112,2.5,15
51pgAUQ6aIdZEfSXiG39VQ,Prodigy Burger & Bar,"8923 S Meridian St, Ste A1",Indianapolis,IN,46217,3.0,48
GZdflq6wvOXyOtSFThqNmA,Corner Cafe,321 10th Ave,Royersford,PA,19468,2.5,30
lMC4ktwcqyeUVFW85IPryw,Peace Massage,"714 Nashville Pike, Ste 2",Gallatin,TN,37066,2.5,9
eUEGxSMAGHyPiZ-5rLbffg,Salon Blunt,11205 Jasper Avenue,Edmonton,AB,T5K 0L5,4.0,23
laV1qL3qhGFOfkPbHo3SVQ,Joe Boccardi's Ristorante,958 Brookwood Ctr,Fenton,MO,63026,3.5,40
qq4Zc5y76vfCxQQy4CLfrA,The Casino Grill,38 E 2nd St,Reno,NV,89501,4.0,38
2rQFgavS-942RapZTBSBTw,Gullifty's Restaurant,1149 W Lancaster Ave,Bryn Mawr,PA,19010,3.0,270
L6ymgDHsaYdwRsyT1396oQ,Pineywoods Realty,"2023 W Platt St, Ste 209",Tampa,FL,33606,3.5,5
ShDgITsBLeRAa5XOBsl_xg,Alan's Auto Network,2625 Kietzke Ln,Reno,NV,89502,2.0,24
s4VzQaUCrgwPuViQYOqC2w,Ranch House Restaurant,7706 W Hillsborough Ave,Tampa,FL,33615,3.5,39
sYRIWLyYqQaAE8WMsmK5-w,Westside Animal Clinic,3501 Commercial Way,Spring Hill,FL,34606,2.5,8
xkYOPbA8AL4jcQIN3xveoQ,The Big Cheezy,3232 Williams Blvd,Kenner,LA,70065,4.0,154
rwzzJgXG5NNoNHlra-XEwg,Leash,6103 Louis XIV St,New Orleans,LA,70124,5.0,10
IRkQtjBxgVEqAOdtjgi6hQ,Simply Done Donuts,2109 S Dale Mabry Hwy,Tampa,FL,33629,5.0,77
eaJCpC6IhYphj7bwCDHTwQ,Three Brothers Coffee,2813 W End Ave,Nashville,TN,37203,4.5,249
3bmrxhqVpB5XCg-4j6y39A,McDonald's,906 Carlyle Ave,Belleville,IL,62221,1.5,19
AVZDXFNSsTJ3QlO81VLthA,Crescent City Mask Company,632 Pirates Aly,New Orleans,LA,70116,4.5,7
LPWkWjR-K21nikUxQtQNtg,Hardee's,8015 S Meridian St,Indianapolis,IN,46217,2.0,11
lDodrtH6kNgSCYpxr_E3-A,McAlister's Deli,"2701 Airline Hwy, Ste T",Metairie,LA,70001,2.5,70
Q906kc_DR6oECgnyYrI_lA,Gerhard's Appliances,1745 S Easton Rd,Doylestown,PA,18901,2.0,111
98mYebjHN_VXZapVm8Nmqg,SWEGS Kitchen - Mid-City,231 N Carrollton Ave,New Orleans,LA,70119,4.0,67
Zk_GdMMPgEfKUECCxAxvwQ,Pho Nam Giang,427 Franklin Mills Cir,Philadelphia,PA,19154,4.5,23
WtHsNHG_TNCfa470ZqDwOg,"CertaPro Painters of Wilmington, DE",405 Old Dupont Rd,Wilmington,DE,19804,3.5,5
_Co6_3dVnerzFLSe2s4W9Q,Bobby Chez Crabcakes,1990 Marlton Pike E,Cherry Hill,NJ,08003,3.5,30
zgpjbobBY0fKvxAxOz7TkA,Apple Store - Christiana Mall,125 Christiana Mall,Newark,DE,19702,3.0,105
mO64LdUgN5DiXst7Wagq3w,The Wacked Out Weiner New Orleans,3102 Fern St,New Orleans,LA,70125,4.5,21
HLUmBWVg58JHhPz1T_Ncmg,Red's On the Blvd,16905 Gulf Blvd,North Redington Beach,FL,33708,4.0,13
b2dUnsz9zDc93WxJIlql1w,The Whiskey,8556 Park Blvd N,Seminole,FL,33777,1.5,6
SKW1zA4nY_SPKkQPmXNHoA,Toppers Pizza,12545 N Meridian St,Carmel,IN,46032,3.5,70
axMNZ9LUH0O9bwMzoSbxVA,The Ivy,3424 Jefferson Commons Dr,Tampa,FL,33613,1.5,22
K7rsFcHcO_LYrgWvTAik2w,Shep's Delicatessen,1000 Main St,Nashville,TN,37206,3.5,134
QMaXUlBsA0SLiYZOzDAjVQ,Nam Kitchen Express,9316 - 137 Avenue NW,Edmonton,AB,T5E 6C1,4.0,13
ZpXZgnBrNodHH8pKpOK_Kg,Jesse's Steak and Seafood,524 W Brandon Blvd,Brandon,FL,33511,4.0,267
SpKppNFimODBt-BZ0c2WbA,Dunkin',819 W.Sproul Rd,Springfield,PA,19064,4.0,10
BiEnQa8rVNtdCzuqOcQoQw,Pizza Hut,398 S Eagle Rd,Eagle,ID,83616,2.5,6
PxEiXqMAzzvp8GFlb5EoLg,Grain Exchange,7152 Germantown Ave,Philadelphia,PA,19119,3.5,239
5pCDh3Tq3WzQau79hfJbsA,Brooklyn Pizza & Cafe,2428 Nolensville Pike,Nashville,TN,37211,3.5,69
pyDh-tokKxEcP1mzZXvNIw,Staples,11806 Bruce B Downs Blvd,Tampa,FL,33612,2.0,13
NxPP-0QWGliXEGTnzjpN1Q,St. Pete Pressure Washing,3443 11th Ave N,Saint Petersburg,FL,33713,5.0,7
3y8D2L-UXCtj_n9hRd7g1g,Yianni's Backyard,5524 Calgary Trail S,Edmonton,AB,T6H 5P9,4.5,5
bGB4Xa2BPe2eDhXHVWQPHA,Phamous Phil's Bbq At The Main Street Inn,313 Main St,East Greenville,PA,18041,3.5,5
rc4nXqvuHmqM5JDnKxS5LA,Key West Shrimp Company,"7217 Gulf Blvd, Ste 13",St Pete Beach,FL,33706,4.0,32
rhTZnurJL8FXjbK6kKbOSA,Frontenac Salon & Spa,12085 Manchester Rd,St. Louis,MO,63131,2.5,6
S-srtrb6wGnOXQHR8KewyQ,The Pressery,3005 Magazine St,New Orleans,LA,70115,4.0,5
hkh5iyDeGLNhu-JUQFRE1Q,Royal Sonesta New Orleans,300 Bourbon St,New Orleans,LA,70130,3.5,492
UknG4QW5LFcw0h1NfoZTOA,Bella Linea,2133 Bandywood Dr,Nashville,TN,37215,4.0,6
89COhCW-cAD5-fTXPfXYTw,Strange Donuts,2709 Sutton Blvd,Maplewood,MO,63143,3.5,352
tUDZnYQe7aD2VU3Syia_RQ,The Nations Bar & Grill,705 51st Ave N,Nashville,TN,37209,3.5,45
j8NhrBzy1op0BfVGdSOiXQ,The Creperie Cafe,"7709 W Overland Rd, Ste 130",Boise,ID,83709,3.5,131
cUYw6i8MF_2WEdd2d8t9yg,Starbucks,498 North Main St,Doylestown,PA,18901,2.5,31
UWGaARe7ifK-nhglkiX6ZA,Fix Today Appliance Repair,149 Central Ave,Jefferson,LA,70121,4.0,24
Sy4FzB7QviY06JymSB211Q,Kasai Sushi Bars & Kitchen,11009 Allisonville Rd,Fishers,IN,46038,5.0,20
TVGuOv0Nc0omLXtGKVOwdQ,Lowe's Home Improvement,425 Easton Road,Warrington,PA,18976,2.0,35
p24n1vScP_MHxJVPrao-jA,Cairdeas Coffee,1223 Tamm Ave,Saint Louis,MO,63139,4.0,14
oglGJtl_dxNg4j9mOxAndw,Kel Tren Water Care,1569 S Olden Ave,Trenton,NJ,08610,4.5,7
UCMSWPqzXjd7QHq7v8PJjQ,Prep & Pastry,2660 N Campbell Ave,Tucson,AZ,85719,4.5,2126
69n1_ESkWS_PjaVBT55uHQ,SlideRight of Tucson,,Tucson,AZ,85741,5.0,12
ErWSqXjjX55CvAsTiVL4yw,Minima,118 N 3rd St,Philadelphia,PA,19106,4.0,7
3Z59UMun90xRiSU1XX8rhQ,Asian Taste Inn,2160 County Line Rd,Huntingdon Valley,PA,19006,4.0,61
-Lfib0jjHweCly1-FLM_og,Sidelines Grill,"232 Hutton Pl, Ste 101",Ashland City,TN,37015,3.0,39
kpK6SmxIiNoGPNhlEGiL4w,Trattoria Marcella,3600 Watson Rd,Saint Louis,MO,63109,4.5,383
1_hDCN3iioFR3XnUr32ZtA,Dooners,21 3rd St N,Saint Petersburg,FL,33701,3.5,109
fqKPLGsHisaCtNHFVyvUzg,Carlisle-Branson Funeral Service & Crematory,39 E High St,Mooresville,IN,46158,5.0,6
xCbhjDqmrCrP1qK4DADu8g,Kul's Bar & Grill,13575 58th St N,Clearwater,FL,33760,3.0,6
ZoV8kXQopyz24dJBlFByRA,Imo's Pizza,800 N 17th St,Saint Louis,MO,63106,3.0,10
HtwME_Q3U9KkGD_CACI4Mw,Back & Neck Care Center Of Webster Groves,604 E Lockwood Ave,Webster Groves,MO,63119,4.5,5
GdPuJOLseQ5fusebEnvSXw,Venus Spa,4608 Veterans Blvd,Metairie,LA,70124,2.5,15
0l9SK7NKQnBVl5687EA5KA,White's Ace Hardware At Carmel,731 S Range Line Rd,Carmel,IN,46032,4.0,26
mY02hIpeZSVCaWObvvyECA,The Good Pie,3137 Olive St,Saint Louis,MO,63103,4.0,126
l0T2OeyY8h7nGElYDTNflQ,Florida Dental Centers,7000 66th St N,Pinellas Park,FL,33781,2.5,5
dYNeW8ekFKMeEYUBF7r0RA,Bourbon Street Blues Company,441 Bourbon St,New Orleans,LA,70130,3.5,81
pdc4NvS9dvOAH9O3N5INbQ,Elements Massage - Cherry Hill,1586 Kings Hwy N,Cherry Hill,NJ,08034,4.0,55
YKpZ2Ml0NZoYZ5eb3r_Cdg,Valentine's Restaurant,205 S State St,Freeburg,IL,62243,4.0,30
o0mknvICmptZ4pLxZkd9zQ,230 Barber Salon,230 S Bemiston Ave,Saint Louis,MO,63105,4.5,41
53nKych-eFD9WsxniIlnUg,18|8 Fine Men's Salon - Cool Springs,"1844 W Mcewen Dr, Ste 110",Franklin,TN,37067,4.5,34
NvJg4ysrB7J0hrsb2A0gUg,Jack In the Box,3133 Lebanon Pike,Nashville,TN,37214,3.0,7
sy85YVw1d56ABqhXF-Y14g,Godavari,5012 Thoroughbred Ln,Brentwood,TN,37027,3.5,32
_5aUqcRlSkRV32ik88xSKg,ReadyRefresh,30 Twin Bridge Dr,Pennsauken,NJ,08110,1.5,31
KJ2kd2z8OJqadl3gT48FMQ,TLC Landscape Services,,Swarthmore,PA,19081,4.0,12
h6IzeUVASeDtvKhd2PEsKA,Rouses Market,400 N Carrollton Ave,New Orleans,LA,70119,3.0,111
AWGuQflJGycjeHfOZjAVUQ,Temple ReadyCare - Cottman Avenue,2118 Cottman Ave,Philadelphia,PA,19149,3.5,8
GEBrCbn4NhvPB_WobCV69g,Retro Fitness,518 Lincoln Hwy,Fairless Hills,PA,01903,3.5,13
OIES_WhdNux3PmvSuPM-8Q,Toki Sushi,14313 N Dale Mabry Hwy,Tampa,FL,33618,4.0,106
-kAaeJxXCtLNAo3DosoXXA,The Burg Diner,2950 49th St N,Saint Petersburg,FL,33710,4.0,109
8HA0FczzYJSHA6mj25-5-Q,Evergreen Mortuary Cemetery & Crematory,3015 N Oracle Rd,Tucson,AZ,85705,4.5,12
POn8Xzda_26vDYAmaEJMQA,CrossFit NOLA,8422 Burthe St,New Orleans,LA,70118,5.0,39
r8f4AvQiI-o5qsuWmw80XA,Cellphone MD,1059 W Busch Blvd,Tampa,FL,33612,4.5,6
bN2DgOhWgNDp3QvnN1D7nQ,Hampton Inn Philadelphia/Great Valley/Malvern,635 Lancaster Ave,Frazer,PA,19355,4.0,22
ulCYqxUWKXCadvyr8OugaQ,Tires Plus,3626 S Dale Mabry Hwy,Tampa,FL,33629,2.5,35
iWIu2qrim1PSNE0CRLyqpg,Craft & Curd,"2908 W Gandy Blvd, Ste B",Tampa,FL,33611,4.5,44
50egwkdO2tvM0DnTGsEvkg,Baird's Dry Cleaners,2202 S Broadway Ave,Boise,ID,83706,2.5,13
3_kZ2pDiKJLZ9kGKKOWqdA,McDonald's,1576 Chester Pike,Eddystone,PA,19022,2.5,15
1JxSgUivApwcRYFnXw23cQ,Natura Cafe Nashville,210 4th Ave N,Nashville,TN,37219,3.0,5
ZT8ZBNvjV6OVheYOZcT10w,Oregon Laundromat,200 W Oregon Ave,Philadelphia,PA,19148,3.0,8
J1pqZt0WWCL8cOt0eixBEw,Alvarez  Authentic Latin Food,7715 Land O' Lakes Blvd,Land O' Lakes,FL,34638,4.5,51
6eVx4ec4zhuo7iXtM0XpzQ,A Modern Line,5205 N Florida Ave,Tampa,FL,33603,4.0,8
91xyLOCbdI2bK6UdC6vKLg,Macy's,1790 Galleria Blvd,Franklin,TN,37067,2.0,32
_zU8uJthn3o5swP0LmfuqQ,Dots Diner - Williams Blvd.,2239 Williams Blvd,Kenner,LA,70062,4.5,234
jPlypl4cMRMP_54JoS8lKQ,The Security Guy,12 Penns Trl,Newtown,PA,18940,4.5,6
9xPFNAQ5vG7PG0VD2rdoIA,City Hydration,"1315 Walnut St, Ste 1132",Philadelphia,PA,19107,5.0,25
eMIHEhW7ijMSFox5F0JeBw,AZAR Automotive,1620 N And South Rd,St. Louis,MO,63130,4.5,10
w0zKpH49tW6Y-b6ZJzKMFw,Chuck's Alibi,7301 Oxford Ave,Philadelphia,PA,19111,2.0,76
A-yDTKfy696GwoQFxvSUow,The Bungaleaux on Central,2635 Central Ave,Saint Petersburg,FL,33713,5.0,5
bRhnVTfuxDchyFguyDzuDQ,Queen Sushi,281 N Keswick Ave,Glenside,PA,19038,3.5,76
tP9Sn0KzL2GzImUGchXYMQ,Ishtar Market and Restaurant,4516 W Overland Rd,Boise,ID,83705,4.5,80
s_E4bhrgYKyCu4rqugJxIA,Sears Outlet,49 University Plz,Newark,DE,19702,3.0,30
_8c3ykQczPF77-qaOSks1Q,Zano Cars,2005 S Alvernon Way,Tucson,AZ,85711,2.5,10
vFMo5gfK0TWXATQ8aF3tWA,Goodwill Store,7000 W State St,Boise,ID,83714,3.0,9
zQ4yPiqoyMtoohGpEip7zw,The Growler Guys,"7530 Longley Ln, Ste 106",Reno,NV,89511,4.0,75
Q-bOKC8ugrwoytTYRPSGRw,Quebedeaux Buick GMC - Service Department,3566 E Speedway Blvd,Tucson,AZ,85716,2.5,11
GSBp_sxAS-g-8MJDfadwUQ,Junk King Nashville,125 Space Park South Dr,Nashville,TN,37211,3.5,25
Jl4mI1yO-Fb5y6ZvEWin6w,Salon Ya Ya,2200 21st Ave S,Nashville,TN,37212,4.0,52
rQ2CSHRkZSn5WCu7OfVI-Q,Trend Eye Care,"180 W Girard Ave, Ste 5",Philadelphia,PA,19123,5.0,193
401JuPDLoSMUewuzG40csw,HonorHealth | FastMed Urgent Care,5594 E 22nd St,Tucson,AZ,85711,2.0,25
xY4ulYsXEaglKc_aRGBOow,Wild West Shooting Centre,"Phase IV West Edmonton Mall, 8882-170 St",Edmonton,AB,T5T 4M2,4.0,13
zKU0HQ6TcG680cQlYNsuSQ,Tusculum Strike & Spare,5313 Nolensville Rd,Nashville,TN,37211,3.0,13
bz8b0TQND7ms228uK17p5Q,Westside Chiropractic,595 Mount Rose St,Reno,NV,89509,5.0,22
fHtUIxV8r7tmrC50yLHkww,Rejuvepod,"485 Baltimore Pike, Ste 119",Glen Mills,PA,19342,4.0,40
NJklz8-5L5NVGAkFITHzpQ,Norm's Place Amish Market and Restaurant,9084 Lebanon Rd,Mount Juliet,TN,37122,4.5,5
05CNVnCXcgfPbdz3R91d0A,Hanford & Son's Boudin and Cajun Meats,6901 Jefferson Hwy,Harahan,LA,70123,4.5,18
raqvyecyOjJeL3bm10UmWA,Filthy McNasty's,"10511A 82 Avenue NW, 2nd Level",Edmonton,AB,T6E 2A3,3.5,24
ZYlDRSuhC-97FyqsPg1KCA,Pacos Tacos Metairie,4726 Veterans Memorial Blvd,Metairie,LA,70006,4.5,160
nePfs3CnunACNnyMkr75kg,Futons Unlimited,"801 Veterans Memorial Blvd, Ste C",Metairie,LA,70005,4.5,6
